InvoiceDetailID,InvoiceID,ProductID,ProductPrice,TaxAmount,ConsignorID,StoreOwned,ItemCost,FedTax,Voided,TaxRef,FedTaxRef,DiscRef,CardNumber,VoidBy,StoreID,EffPrice
33366,11159,85382,6.99,0.59,500,FALSE,0.00,0,TRUE,0.589999974,0,0,,POS,,
33367,11159,85382,6.99,0.59,500,FALSE,0.00,0,TRUE,0.589999974,0,0,,POS,,
33368,11159,85382,6.99,0.59,500,FALSE,0.00,0,TRUE,0.589999974,0,0,,POS,,
33369,11159,85382,6.99,0.59,500,FALSE,0.00,0,TRUE,0.589999974,0,0,,POS,,
33370,11160,77400,11.50,0.97,91,FALSE,9.77,0,FALSE,,,,,,,
33371,11161,85687,6.00,0.50,93,FALSE,5.10,0,FALSE,,,,,,,
33372,11161,92899,12.60,1.06,508,FALSE,10.71,0,FALSE,,,,,,,
33373,11161,36283,3.00,0.25,48,FALSE,2.55,0,FALSE,,,,,,,
33374,11161,36157,3.00,0.25,48,FALSE,2.55,0,FALSE,,,,,,,
33375,11161,36258,3.50,0.29,48,FALSE,2.97,0,FALSE,,,,,,,
33376,11161,36258,3.50,0.29,48,FALSE,2.97,0,FALSE,,,,,,,
33377,11161,87849,3.50,0.29,48,FALSE,2.97,0,FALSE,,,,,,,
33378,11161,36154,3.00,0.25,48,FALSE,2.55,0,FALSE,,,,,,,
33379,11161,87841,4.00,0.34,48,FALSE,3.40,0,FALSE,,,,,,,
33380,11161,82468,4.00,0.34,48,FALSE,3.40,0,FALSE,,,,,,,
33381,11161,36213,3.00,0.25,48,FALSE,2.55,0,FALSE,,,,,,,
33382,11161,79417,4.00,0.34,48,FALSE,3.40,0,FALSE,,,,,,,
33383,11162,48599,2.49,0.21,500,FALSE,0.00,0,FALSE,,,,,,,
33384,11162,95392,2.36,0.20,500,FALSE,0.00,0,FALSE,,,,,,,
33385,11162,48390,7.99,0.67,500,FALSE,6.79,0,FALSE,,,,,,,
33386,11163,94633,9.00,0.76,526,FALSE,7.65,0,FALSE,,,,,,,
33387,11164,60553,8.00,0.67,63,FALSE,6.80,0,FALSE,,,,,,,
33388,11165,49931,1.99,0.17,500,FALSE,1.69,0,FALSE,,,,,,,
33389,11165,49931,1.99,0.17,500,FALSE,1.69,0,FALSE,,,,,,,
33390,11166,55043,3.99,0.34,500,FALSE,0.00,0,FALSE,,,,,,,
33391,11167,77503,9.50,0.80,69,FALSE,8.07,0,FALSE,,,,,,,
33392,11168,87149,7.00,0.59,69,FALSE,5.95,0,FALSE,,,,,,,
33393,11168,86877,6.00,0.50,69,FALSE,5.10,0,FALSE,,,,,,,
33394,11168,77503,9.50,0.80,69,FALSE,8.07,0,FALSE,,,,,,,
33395,11168,95393,2.00,0.17,69,FALSE,1.70,0,FALSE,,,,,,,
33396,11168,86890,1.50,0.13,69,FALSE,1.27,0,FALSE,,,,,,,
33397,11168,86878,1.25,0.10,69,FALSE,1.06,0,FALSE,,,,,,,
33398,11168,86878,1.25,0.10,69,FALSE,1.06,0,FALSE,,,,,,,
33399,11168,86887,1.35,0.11,69,FALSE,1.14,0,FALSE,,,,,,,
33400,11168,86879,2.35,0.20,69,FALSE,1.99,0,FALSE,,,,,,,
33401,11168,86934,4.00,0.34,69,FALSE,3.40,0,FALSE,,,,,,,
33402,11168,57960,0.75,0.06,500,FALSE,0.63,0,FALSE,,,,,,,
33403,11169,46588,0.99,0.08,500,FALSE,0.84,0,FALSE,,,,,,,
33404,11170,122021,12.00,1.01,56,FALSE,10.20,0,FALSE,,,,,,,
33405,11170,95394,8.30,0.70,500,FALSE,0.00,0,FALSE,,,,,,,
33406,11170,88992,1.99,0.17,500,FALSE,0.00,0,FALSE,,,,,,,
33407,11170,89602,4.99,0.42,500,FALSE,0.00,0,FALSE,,,,,,,
33408,11170,81334,15.99,1.34,500,FALSE,0.00,0,FALSE,,,,,,,
33409,11171,15813,28.00,2.35,25,FALSE,23.80,0,FALSE,,,,,,,
33410,11172,55552,0.99,0.08,500,FALSE,0.84,0,FALSE,,,,,,,
33411,11172,55438,1.00,0.08,500,FALSE,0.85,0,FALSE,,,,,,,
33412,11172,33289,5.99,0.50,22,FALSE,5.09,0,FALSE,,,,,,,
33413,11172,94997,6.00,0.50,518,FALSE,5.10,0,FALSE,,,,,,,
33414,11172,92163,4.25,0.36,63,FALSE,3.61,0,FALSE,,,,,,,
33415,11172,80335,7.95,0.67,56,FALSE,6.75,0,FALSE,,,,,,,
33416,11172,31732,1.15,0.10,22,FALSE,0.97,0,FALSE,,,,,,,
33417,11173,95395,26.97,2.27,500,FALSE,0.00,0,FALSE,,,,,,,
33418,11173,56856,3.19,0.27,500,FALSE,2.71,0,FALSE,,,,,,,
33419,11174,85661,3.18,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
33420,11174,89172,10.00,0.84,32,FALSE,8.50,0,FALSE,,,,,,,
33421,11175,16134,21.99,1.85,19,FALSE,18.69,0,FALSE,,,,,,,
33422,11176,86828,20.00,1.68,511,FALSE,17.00,0,FALSE,,,,,,,
33423,11177,53809,2.23,0.19,500,FALSE,1.89,0,FALSE,,,,,,,
33424,11177,50143,1.83,0.15,500,FALSE,1.55,0,FALSE,,,,,,,
33425,11177,28029,1.68,0.14,91,FALSE,1.42,0,FALSE,,,,,,,
33426,11178,89544,5.00,0.42,32,FALSE,4.25,0,FALSE,,,,,,,
33427,11178,78487,15.00,1.26,33,FALSE,12.75,0,FALSE,,,,,,,
33428,11179,20958,10.99,0.92,73,FALSE,9.34,0,FALSE,,,,,,,
33429,11180,53368,1.94,0.16,500,FALSE,1.64,0,FALSE,,,,,,,
33430,11181,94897,6.00,0.50,519,FALSE,5.10,0,FALSE,,,,,,,
33431,11181,94896,6.00,0.50,519,FALSE,5.10,0,FALSE,,,,,,,
33432,11182,88755,10.99,0.92,500,FALSE,0.00,0,FALSE,,,,,,,
33433,11183,53368,20.93,1.76,500,FALSE,17.79,0,FALSE,,,,,,,
33434,11184,94399,10.50,0.88,515,FALSE,8.92,0,FALSE,,,,,,,
33435,11184,56971,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
33436,11184,56867,3.99,0.34,500,FALSE,3.99,0,FALSE,,,,,,,
33437,11185,74630,24.00,2.02,89,FALSE,20.40,0,FALSE,,,,,,,
33438,11186,71781,7.50,0.63,76,FALSE,6.37,0,FALSE,,,,,,,
33439,11187,24187,14.00,1.18,20,FALSE,11.90,0,FALSE,,,,,,,
33440,11188,11494,7.50,0.63,63,FALSE,6.37,0,FALSE,,,,,,,
33441,11189,95396,80.00,6.72,500,FALSE,0.00,0,FALSE,,,,,,,
33442,11190,127625,4.99,0.42,19,FALSE,4.24,0,FALSE,,,,,,,
33443,11190,127631,4.99,0.42,500,FALSE,0.00,0,FALSE,,,,,,,
33444,11190,127632,4.99,0.42,19,FALSE,4.24,0,FALSE,,,,,,,
33445,11190,107889,8.50,0.71,92,FALSE,7.22,0,FALSE,,,,,,,
33446,11190,36265,5.00,0.42,48,FALSE,4.25,0,FALSE,,,,,,,
33447,11190,95397,1.49,0.13,500,FALSE,0.00,0,FALSE,,,,,,,
33448,11190,95398,1.49,0.13,500,FALSE,0.00,0,FALSE,,,,,,,
33449,11190,36265,5.00,0.42,48,FALSE,4.25,0,FALSE,,,,,,,
33450,11190,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
33451,11190,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
33452,11190,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
33453,11191,95399,2.00,0.17,500,FALSE,0.00,0,FALSE,,,,,,,
33454,11191,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
33455,11191,49961,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
33456,11191,49961,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
33457,11191,49961,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
33458,11191,49961,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
33459,11191,95400,1.40,0.12,500,FALSE,0.00,0,FALSE,,,,,,,
33460,11191,95401,0.45,0.04,500,FALSE,0.00,0,FALSE,,,,,,,
33461,11191,57960,0.75,0.06,500,FALSE,0.63,0,FALSE,,,,,,,
33462,11191,57960,0.75,0.06,500,FALSE,0.63,0,FALSE,,,,,,,
33463,11191,85661,1.59,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
33464,11192,54298,2.75,0.23,500,FALSE,2.33,0,FALSE,,,,,,,
33465,11192,51858,1.80,0.15,500,FALSE,1.53,0,FALSE,,,,,,,
33466,11192,53246,1.99,0.17,500,FALSE,1.69,0,FALSE,,,,,,,
33467,11192,95402,1.49,0.13,500,FALSE,0.00,0,FALSE,,,,,,,
33468,11193,77858,5.00,0.42,24,FALSE,4.25,0,FALSE,,,,,,,
33469,11194,88755,10.99,0.92,500,FALSE,0.00,0,FALSE,,,,,,,
33470,11194,164451,13.00,1.09,92,FALSE,11.05,0,FALSE,,,,,,,
33471,11195,79294,6.99,0.59,502,FALSE,5.94,0,FALSE,,,,,,,
33472,11195,75846,6.00,0.50,25,FALSE,5.10,0,FALSE,,,,,,,
33473,11195,70928,6.00,0.50,49,FALSE,5.10,0,FALSE,,,,,,,
33474,11195,91904,3.00,0.25,24,FALSE,2.55,0,FALSE,,,,,,,
33475,11195,79205,7.00,0.59,51,FALSE,5.95,0,FALSE,,,,,,,
33476,11196,55662,7.69,0.65,500,FALSE,6.53,0,FALSE,,,,,,,
33477,11196,85661,0.70,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
33478,11196,95403,20.99,1.76,500,FALSE,0.00,0,FALSE,,,,,,,
33479,11196,95404,9.49,0.80,500,FALSE,0.00,0,FALSE,,,,,,,
33480,11196,48716,0.23,0.02,500,FALSE,0.19,0,FALSE,,,,,,,
33481,11196,48716,0.23,0.02,500,FALSE,0.19,0,FALSE,,,,,,,
33482,11196,48716,0.23,0.02,500,FALSE,0.19,0,FALSE,,,,,,,
33483,11196,48716,0.23,0.02,500,FALSE,0.19,0,FALSE,,,,,,,
33484,11196,48716,0.23,0.02,500,FALSE,0.19,0,FALSE,,,,,,,
33485,11196,48716,0.23,0.02,500,FALSE,0.19,0,FALSE,,,,,,,
33486,11196,48716,0.23,0.02,500,FALSE,0.19,0,FALSE,,,,,,,
33487,11196,48716,0.23,0.02,500,FALSE,0.19,0,FALSE,,,,,,,
33488,11196,48716,0.23,0.02,500,FALSE,0.19,0,FALSE,,,,,,,
33489,11196,46182,2.50,0.21,500,FALSE,2.12,0,FALSE,,,,,,,
33490,11196,46146,0.69,0.06,500,FALSE,0.58,0,FALSE,,,,,,,
33491,11196,46248,1.04,0.09,500,FALSE,0.88,0,FALSE,,,,,,,
33492,11196,46248,1.04,0.09,500,FALSE,0.88,0,FALSE,,,,,,,
33493,11196,46248,1.04,0.09,500,FALSE,0.88,0,FALSE,,,,,,,
33494,11196,46146,0.69,0.06,500,FALSE,0.58,0,FALSE,,,,,,,
33495,11196,46226,1.50,0.13,500,FALSE,1.27,0,FALSE,,,,,,,
33496,11196,84307,1.00,0.08,500,FALSE,0.00,0,FALSE,,,,,,,
33497,11196,75153,1.39,0.12,500,FALSE,0.00,0,FALSE,,,,,,,
33498,11196,80333,4.97,0.42,56,FALSE,4.22,0,FALSE,,,,,,,
33499,11196,85279,18.00,1.51,73,FALSE,15.30,0,FALSE,,,,,,,
33500,11197,67366,100.00,8.40,69,FALSE,85.00,0,FALSE,,,,,,,
33501,11197,94859,12.00,1.01,510,FALSE,10.20,0,FALSE,,,,,,,
33502,11197,91123,12.00,1.01,40,FALSE,10.20,0,FALSE,,,,,,,
33503,11197,83665,10.99,0.92,500,FALSE,0.00,0,FALSE,,,,,,,
33504,11197,83665,10.99,0.92,500,FALSE,0.00,0,FALSE,,,,,,,
33505,11197,66079,46.99,3.95,500,FALSE,0.00,0,FALSE,,,,,,,
33506,11197,68207,16.50,1.39,52,FALSE,14.02,0,FALSE,,,,,,,
33507,11197,88413,3.00,0.25,507,FALSE,2.55,0,FALSE,,,,,,,
33508,11197,88412,3.00,0.25,507,FALSE,2.55,0,FALSE,,,,,,,
33509,11197,88414,3.00,0.25,507,FALSE,2.55,0,FALSE,,,,,,,
33510,11197,77992,8.99,0.76,500,FALSE,0.00,0,FALSE,,,,,,,
33511,11197,16442,0.79,0.07,500,FALSE,0.00,0,FALSE,,,,,,,
33512,11197,16442,0.79,0.07,500,FALSE,0.00,0,FALSE,,,,,,,
33513,11197,77630,1.50,0.13,500,FALSE,0.00,0,FALSE,,,,,,,
33514,11197,24871,1.50,0.13,500,FALSE,0.00,0,FALSE,,,,,,,
33515,11197,95405,3.00,0.25,500,FALSE,0.00,0,FALSE,,,,,,,
33516,11198,53938,2.75,0.23,500,FALSE,2.33,0,FALSE,,,,,,,
33517,11198,52646,0.90,0.08,500,FALSE,0.76,0,FALSE,,,,,,,
33518,11198,52646,0.90,0.08,500,FALSE,0.76,0,FALSE,,,,,,,
33519,11198,52646,0.90,0.08,500,FALSE,0.76,0,FALSE,,,,,,,
33520,11199,95406,15.99,1.34,500,FALSE,0.00,0,FALSE,,,,,,,
33521,11199,95407,1.99,0.17,500,FALSE,0.00,0,FALSE,,,,,,,
33522,11199,45315,1.29,0.11,500,FALSE,1.09,0,FALSE,,,,,,,
33523,11199,45315,1.29,0.11,500,FALSE,1.09,0,FALSE,,,,,,,
33524,11199,85661,1.00,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
33525,11200,113511,55.96,4.70,56,FALSE,47.56,0,FALSE,,,,,,,
33526,11201,91061,3.00,0.25,81,FALSE,2.55,0,FALSE,,,,,,,
33527,11201,55067,6.99,0.59,500,FALSE,0.00,0,FALSE,,,,,,,
33528,11202,93278,2.99,0.25,500,FALSE,0.00,0,FALSE,,,,,,,
33529,11203,49617,1.99,0.17,500,FALSE,1.99,0,FALSE,,,,,,,
33530,11203,49735,1.99,0.17,500,FALSE,0.00,0,FALSE,,,,,,,
33531,11203,49959,1.99,0.17,500,FALSE,0.00,0,FALSE,,,,,,,
33532,11203,49959,1.99,0.17,500,FALSE,0.00,0,FALSE,,,,,,,
33533,11204,95408,3.50,0.29,1,FALSE,2.97,0,FALSE,,,,,,,
33534,11204,85661,1.39,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
33535,11205,80586,11.50,0.97,501,FALSE,9.77,0,FALSE,,,,,,,
33536,11206,16106,16.99,1.43,500,FALSE,0.00,0,FALSE,,,,,,,
33537,11206,53716,7.99,0.67,500,FALSE,0.00,0,FALSE,,,,,,,
33538,11206,95409,4.74,0.40,500,FALSE,0.00,0,FALSE,,,,,,,
33539,11207,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
33540,11207,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
33541,11207,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
33542,11207,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
33543,11207,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
33544,11207,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
33545,11207,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
33546,11207,67823,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
33547,11208,95410,4.15,0.35,500,FALSE,0.00,0,FALSE,,,,,,,
33548,11208,95411,5.97,0.50,500,FALSE,0.00,0,FALSE,,,,,,,
33549,11209,66079,6.99,0.59,500,FALSE,0.00,0,FALSE,,,,,,,
33550,11209,95412,10.39,0.87,500,FALSE,0.00,0,FALSE,,,,,,,
33551,11210,91323,19.00,1.60,1,FALSE,16.15,0,FALSE,,,,,,,
33552,11211,1616,12.95,1.09,45,FALSE,11.00,0,FALSE,,,,,,,
33553,11212,48974,4.99,0.42,500,FALSE,4.24,0,FALSE,,,,,,,
33554,11212,93198,6.00,0.50,31,FALSE,5.10,0,FALSE,,,,,,,
33555,11212,32924,2.99,0.25,22,FALSE,2.54,0,FALSE,,,,,,,
33556,11212,57872,29.95,2.52,56,FALSE,25.45,0,FALSE,,,,,,,
33557,11213,95423,5.00,0.42,500,FALSE,0.00,0,FALSE,,,,,,,
33558,11214,95424,2.99,0.25,500,FALSE,0.00,0,FALSE,,,,,,,
33559,11214,95425,1.49,0.13,500,FALSE,0.00,0,FALSE,,,,,,,
33560,11215,16106,1.75,0.15,500,FALSE,0.00,0,FALSE,,,,,,,
33561,11216,17567,6.00,0.50,63,FALSE,5.10,0,FALSE,,,,,,,
33562,11216,95426,3.50,0.29,500,FALSE,0.00,0,FALSE,,,,,,,
33563,11217,80221,7.15,0.60,500,FALSE,0.00,0,FALSE,,,,,,,
33564,11217,80222,7.65,0.64,500,FALSE,0.00,0,FALSE,,,,,,,
33565,11217,79583,7.15,0.60,500,FALSE,0.00,0,FALSE,,,,,,,
33566,11217,79601,6.50,0.55,500,FALSE,0.00,0,FALSE,,,,,,,
33567,11218,18803,6.00,0.50,81,FALSE,5.10,0,FALSE,,,,,,,
33568,11218,93292,5.99,0.50,500,FALSE,0.00,0,FALSE,,,,,,,
33569,11218,51277,4.49,0.38,500,FALSE,3.81,0,FALSE,,,,,,,
33570,11218,51231,9.74,0.82,500,FALSE,8.27,0,FALSE,,,,,,,
33571,11219,87214,1.99,0.17,500,FALSE,0.00,0,FALSE,,,,,,,
33572,11219,87215,1.99,0.17,500,FALSE,0.00,0,FALSE,,,,,,,
33573,11219,50265,1.49,0.13,500,FALSE,1.26,0,FALSE,,,,,,,
33574,11219,87212,1.99,0.17,500,FALSE,0.00,0,FALSE,,,,,,,
33575,11219,95427,2.99,0.25,500,FALSE,0.00,0,FALSE,,,,,,,
33576,11220,95029,6.00,0.50,12,FALSE,5.10,0,FALSE,,,,,,,
33577,11221,86951,2.99,0.25,500,FALSE,0.00,0,FALSE,,,,,,,
33578,11222,94198,59.00,4.96,49,FALSE,50.15,0,FALSE,,,,,,,
33579,11222,94193,39.00,3.28,49,FALSE,33.15,0,FALSE,,,,,,,
33580,11223,93292,5.99,0.50,500,FALSE,0.00,0,FALSE,,,,,,,
33581,11223,93292,5.99,0.50,500,FALSE,0.00,0,FALSE,,,,,,,
33582,11223,93292,5.99,0.50,500,FALSE,0.00,0,FALSE,,,,,,,
33583,11223,93292,5.99,0.50,500,FALSE,0.00,0,FALSE,,,,,,,
33584,11224,90862,45.00,3.78,31,FALSE,38.25,0,FALSE,,,,,,,
33585,11225,95577,3.98,0.33,500,FALSE,0.00,0,FALSE,,,,,,,
33586,11225,95578,2.00,0.17,500,FALSE,0.00,0,FALSE,,,,,,,
33587,11226,76660,3.00,0.25,502,FALSE,2.55,0,FALSE,,,,,,,
33588,11226,81071,2.19,0.18,500,FALSE,0.00,0,FALSE,,,,,,,
33589,11226,53701,4.29,0.36,500,FALSE,3.64,0,FALSE,,,,,,,
33590,11226,57696,7.00,0.59,37,FALSE,5.95,0,FALSE,,,,,,,
33591,11226,92667,5.00,0.42,67,FALSE,4.25,0,FALSE,,,,,,,
33592,11227,49972,2.59,0.22,500,FALSE,2.20,0,FALSE,,,,,,,
33593,11228,90867,5.00,0.42,25,FALSE,4.25,0,FALSE,,,,,,,
33594,11231,86887,1.35,0.11,69,FALSE,1.14,0,FALSE,,,,,,,
33595,11231,86889,1.75,0.15,69,FALSE,1.48,0,FALSE,,,,,,,
33596,11231,89450,7.00,0.59,69,FALSE,5.95,0,FALSE,,,,,,,
33597,11231,89522,2.00,0.17,69,FALSE,1.70,0,FALSE,,,,,,,
33598,11231,89521,2.00,0.17,69,FALSE,1.70,0,FALSE,,,,,,,
33599,11231,86910,7.00,0.59,69,FALSE,5.95,0,FALSE,,,,,,,
33600,11231,86907,1.50,0.13,69,FALSE,1.27,0,FALSE,,,,,,,
33601,11231,86875,1.25,0.10,69,FALSE,1.06,0,FALSE,,,,,,,
33602,11231,86917,4.00,0.34,69,FALSE,3.40,0,FALSE,,,,,,,
33603,11231,89204,5.50,0.46,69,FALSE,4.67,0,FALSE,,,,,,,
33604,11231,91386,7.75,0.65,69,FALSE,6.58,0,FALSE,,,,,,,
33605,11231,86912,1.50,0.13,69,FALSE,1.27,0,FALSE,,,,,,,
33606,11231,86907,1.50,0.13,69,FALSE,1.27,0,FALSE,,,,,,,
33607,11232,85661,6.98,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
33608,11232,95602,1.49,0.13,500,FALSE,0.00,0,FALSE,,,,,,,
33609,11233,95622,0.25,0.02,500,FALSE,0.00,0,FALSE,,,,,,,
33610,11234,51729,1.80,0.15,500,FALSE,0.00,0,FALSE,,,,,,,
33611,11234,51729,1.80,0.15,500,FALSE,0.00,0,FALSE,,,,,,,
33612,11235,89012,21.99,1.85,524,FALSE,18.69,0,FALSE,,,,,,,
33613,11235,91002,5.00,0.42,42,FALSE,4.25,0,FALSE,,,,,,,
33614,11235,95623,9.90,0.83,74,FALSE,8.41,0,FALSE,,,,,,,
33615,11235,91250,8.50,0.71,74,FALSE,7.22,0,FALSE,,,,,,,
33616,11235,91247,8.50,0.71,74,FALSE,7.22,0,FALSE,,,,,,,
33617,11235,59830,6.50,0.55,48,FALSE,5.52,0,FALSE,,,,,,,
33618,11235,90374,10.00,0.84,42,FALSE,8.50,0,FALSE,,,,,,,
33619,11235,95200,13.99,1.18,19,FALSE,11.89,0,FALSE,,,,,,,
33620,11236,56871,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
33621,11237,78237,5.00,0.42,24,FALSE,4.25,0,FALSE,,,,,,,
33622,11237,87010,8.00,0.67,51,FALSE,6.80,0,FALSE,,,,,,,
33623,11237,94120,8.00,0.67,74,FALSE,6.80,0,FALSE,,,,,,,
33624,11237,92154,7.99,0.67,82,FALSE,6.79,0,FALSE,,,,,,,
33625,11237,75590,13.00,1.09,33,FALSE,11.05,0,FALSE,,,,,,,
33626,11237,85639,16.00,1.34,61,FALSE,13.60,0,FALSE,,,,,,,
33627,11237,71842,8.50,0.71,1,FALSE,7.22,0,FALSE,,,,,,,
33628,11238,95632,13.99,1.18,500,FALSE,0.00,0,FALSE,,,,,,,
33629,11239,80273,4.99,0.42,500,FALSE,0.00,0,FALSE,,,,,,,
33630,11239,52816,0.90,0.08,500,FALSE,0.76,0,FALSE,,,,,,,
33631,11239,52816,0.90,0.08,500,FALSE,0.76,0,FALSE,,,,,,,
33632,11239,52264,0.70,0.06,500,FALSE,0.59,0,FALSE,,,,,,,
33633,11239,52900,1.35,0.11,500,FALSE,1.14,0,FALSE,,,,,,,
33634,11239,52900,1.35,0.11,500,FALSE,1.14,0,FALSE,,,,,,,
33635,11239,52900,1.35,0.11,500,FALSE,1.14,0,FALSE,,,,,,,
33636,11240,55029,3.99,0.34,500,FALSE,0.00,0,FALSE,,,,,,,
33637,11241,6588,7.50,0.63,62,FALSE,6.37,0,FALSE,,,,,,,
33638,11241,86495,1.00,0.08,25,FALSE,0.85,0,FALSE,,,,,,,
33639,11241,58486,2.50,0.21,87,FALSE,2.12,0,FALSE,,,,,,,
33640,11242,95636,0.19,0.02,500,FALSE,0.00,0,FALSE,,,,,,,
33641,11242,90712,12.00,1.01,8,FALSE,10.20,0,FALSE,,,,,,,
33642,11242,58453,0.25,0.02,56,FALSE,0.21,0,FALSE,,,,,,,
33643,11242,58453,0.25,0.02,56,FALSE,0.21,0,FALSE,,,,,,,
33644,11242,58453,0.25,0.02,56,FALSE,0.21,0,FALSE,,,,,,,
33645,11242,58453,0.25,0.02,56,FALSE,0.21,0,FALSE,,,,,,,
33646,11242,58453,0.25,0.02,56,FALSE,0.21,0,FALSE,,,,,,,
33647,11242,58453,0.25,0.02,56,FALSE,0.21,0,FALSE,,,,,,,
33648,11242,58453,0.25,0.02,56,FALSE,0.21,0,FALSE,,,,,,,
33649,11242,58453,0.25,0.02,56,FALSE,0.21,0,FALSE,,,,,,,
33650,11242,66208,23.00,1.93,15,FALSE,19.55,0,FALSE,,,,,,,
33651,11244,95637,7.99,0.67,500,FALSE,0.00,0,FALSE,,,,,,,
33652,11245,53703,2.49,0.21,500,FALSE,0.00,0,FALSE,,,,,,,
33653,11246,54686,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
33654,11247,93278,0.99,0.08,500,FALSE,0.00,0,FALSE,,,,,,,
33655,11248,92375,3.00,0.25,49,FALSE,2.55,0,FALSE,,,,,,,
33656,11248,73355,3.00,0.25,49,FALSE,2.55,0,FALSE,,,,,,,
33657,11248,16413,2.00,0.17,49,FALSE,1.70,0,FALSE,,,,,,,
33658,11249,34618,11.99,1.01,2,FALSE,10.19,0,FALSE,,,,,,,
33659,11249,92206,6.00,0.50,42,FALSE,5.10,0,FALSE,,,,,,,
33660,11249,29663,6.50,0.55,42,FALSE,5.52,0,FALSE,,,,,,,
33661,11249,90331,8.99,0.76,515,FALSE,7.64,0,FALSE,,,,,,,
33662,11250,40764,16.00,1.34,14,FALSE,13.60,0,FALSE,,,,,,,
33663,11250,17241,4.99,0.42,500,FALSE,0.00,0,FALSE,,,,,,,
33664,11250,17263,4.99,0.42,500,FALSE,0.00,0,FALSE,,,,,,,
33665,11250,46975,1.99,0.17,500,FALSE,1.69,0,FALSE,,,,,,,
33666,11251,74759,19.99,1.68,500,FALSE,0.00,0,FALSE,,,,,,,
33667,11252,73354,2.00,0.17,49,FALSE,1.70,0,FALSE,,,,,,,
33668,11252,81311,4.00,0.34,49,FALSE,3.40,0,FALSE,,,,,,,
33669,11252,73354,2.00,0.17,49,FALSE,1.70,0,FALSE,,,,,,,
33670,11253,91156,7.99,0.67,40,FALSE,6.79,0,FALSE,,,,,,,
33671,11254,94039,6.00,0.50,12,FALSE,5.10,0,FALSE,,,,,,,
33672,11254,88906,8.00,0.67,12,FALSE,6.80,0,FALSE,,,,,,,
33673,11254,48386,6.49,0.55,500,FALSE,0.00,0,FALSE,,,,,,,
33674,11255,95651,2.49,0.21,500,FALSE,0.00,0,FALSE,,,,,,,
33675,11256,48269,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
33676,11256,45039,19.99,1.68,500,FALSE,0.00,0,FALSE,,,,,,,
33677,11256,48673,2.49,0.21,500,FALSE,2.11,0,FALSE,,,,,,,
33678,11256,47300,1.99,0.17,500,FALSE,1.69,0,FALSE,,,,,,,
33679,11256,51104,1.99,0.17,500,FALSE,1.69,0,FALSE,,,,,,,
33680,11256,51110,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
33681,11256,86954,1.99,0.17,500,FALSE,0.00,0,FALSE,,,,,,,
33682,11256,45057,2.89,0.24,500,FALSE,2.45,0,FALSE,,,,,,,
33683,11256,45058,2.89,0.24,500,FALSE,2.89,0,FALSE,,,,,,,
33684,11256,45447,2.89,0.24,500,FALSE,0.00,0,FALSE,,,,,,,
33685,11256,95652,2.99,0.25,500,FALSE,0.00,0,FALSE,,,,,,,
33686,11257,94194,16.00,1.34,49,FALSE,13.60,0,FALSE,,,,,,,
33687,11258,92387,5.00,0.42,69,FALSE,4.25,0,FALSE,,,,,,,
33688,11258,94672,16.00,1.34,49,FALSE,13.60,0,FALSE,,,,,,,
33689,11258,94636,9.00,0.76,49,FALSE,7.65,0,FALSE,,,,,,,
33690,11258,93278,4.00,0.34,500,FALSE,0.00,0,FALSE,,,,,,,
33691,11258,16106,3.00,0.25,500,FALSE,0.00,0,FALSE,,,,,,,
33692,11258,50421,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
33693,11259,94403,18.00,1.51,89,FALSE,15.30,0,FALSE,,,,,,,
33694,11260,95653,31.98,2.69,500,FALSE,0.00,0,FALSE,,,,,,,
